,id,epoch,sat_id,x,y,z,Vx,Vy,Vz,x_sim,y_sim,z_sim,Vx_sim,Vy_sim,Vz_sim
2732,3593,2014-01-27T02:23:00.841,1,-10757.86718129049,-13622.912770780258,8636.410611543808,4.7060194110228935,0.1547884101780334,0.2331488030743641,-775.238426175358,-13084.29063823342,6986.356488935745,5.540825075924561,1.9709659328936944,-0.4524871928625686
2733,3594,2014-01-27T02:44:12.686,1,-4317.276633334669,-12704.33025913512,8467.138674542808,5.390482258588341,1.3997933838114658,-0.5777411103828052,6056.415357760321,-9145.648079681934,5612.79494644117,4.909045953113722,4.304881073195858,-1.78441092960973
2734,3595,2014-01-27T03:05:24.531,1,2714.154401690102,-9681.716524720208,6886.24461090422,5.456528525829453,3.53986294746659,-2.0525073414717547,10717.321697362378,-2297.0000915204823,2425.9704352866565,2.0368228256715093,6.185210888347845,-3.118853355641217
2735,3596,2014-01-27T03:26:36.376,1,8416.481997537017,-3357.223071388653,2925.987377898595,2.786922170470115,6.306685771951714,-4.159049093715018,10886.326711543235,5515.3239092762,-1778.388885890536,-1.6088493824722216,5.703904282353532,-3.2615610140280964
2736,3597,2014-01-27T03:47:48.220,1,8467.485832797189,4901.069641160674,-2779.262284932143,-2.536256294562618,5.905958472148559,-4.2646681632348935,7387.421838869336,11674.373527521753,-5494.345767505346,-3.5888765343097697,3.935286569566781,-2.5239368067142096
2737,3598,2014-01-27T04:09:00.065,1,3508.215983042779,10773.65515209734,-7193.740908472116,-4.699767252783502,3.366086060625093,-2.662706617978552,2337.0487643086226,15609.014388905469,-8179.114569206268,-4.199602303607231,2.318937000034428,-1.7173498487494538
2738,3599,2014-01-27T04:30:11.910,1,-2648.307837130972,13817.27525639927,-9737.211611698753,-4.819287280097714,1.5646659667430982,-1.425380121166889,-3037.7548246779743,17747.338387606338,-9928.457685237188,-4.188354619716808,1.1059860258680152,-1.0601968511493822
2739,3600,2014-01-27T04:51:23.755,1,-8538.658154547691,15043.27469596125,-11004.616727338791,-4.4056495603128685,0.4483016042076452,-0.6237653068132525,-8210.390340957796,18557.600968090057,-10937.30948406834,-3.9185811705157954,0.21265238939271056,-0.5473256655335447
2740,3601,2014-01-27T05:12:35.600,1,-13809.2055308977,15120.926166226001,-11433.54312462781,-3.875992208299527,-0.2780193177129013,-0.08358397050534304,-12960.410756933368,18382.467610168602,-11366.570287840139,-3.5387707749248074,-0.4570129113927352,-0.14325670044425995
2741,3602,2014-01-27T05:33:47.444,1,-18394.754319993182,14431.35496570554,-11282.87694027688,-3.336565700879537,-0.7771488567309401,0.3002009934365166,-17192.320205017008,17461.090174540197,-11335.002882733706,-3.1101149861310744,-0.9695718003314264,0.1812413611879519
2742,3603,2014-01-27T05:54:59.289,1,-22303.71092129973,13203.93693814442,-10711.82161510727,-2.8137735753654285,-1.133940607601017,0.5843778033547795,-20862.64693492667,15963.988353057875,-10930.02426258006,-2.6583046746534214,-1.3679323342957714,0.4465305167405034
2743,3604,2014-01-27T06:16:11.134,1,-25560.90843564458,11587.316205595833,-9824.933271602791,-2.31152001640519,-1.3949283952903992,0.8008403469583036,-23949.562458355995,14017.636017958,-10217.637049778528,-2.1936975859890704,-1.6796089470718305,0.6663425287941367
2744,3605,2014-01-27T06:37:22.979,1,-28191.04078491558,9684.721125182155,-8695.360311617289,-1.826998637194607,-1.5870536442358258,0.9684132729624232,-26439.3474926923,11720.226692660772,-9249.455698902308,-1.7195304755144216,-1.922265750944434,0.8498692622516036
2745,3606,2014-01-27T06:58:34.824,1,-30213.732554485483,7572.591301859095,-7377.37201605318,-1.3554538054836152,-1.726498031800514,1.098620057644886,-28319.874970161163,9151.914057886048,-8067.522194158698,-1.2354365276760453,-2.107014018722047,1.0031571231791745
2746,3607,2014-01-27T07:19:46.669,1,-31642.17438084291,5311.174605048169,-5913.58908772456,-0.8916431373463118,-1.823046453123863,1.198595277883669,-29577.1443457122,6381.84273297341,-6707.724274640884,-0.7389950221823147,-2.2402746039279187,1.1299428347090552
2747,3608,2014-01-27T07:40:58.513,1,-32482.807419709738,2951.088704890767,-4339.499066079204,-0.4302147651578683,-1.8823171955880784,1.272599365643281,-30193.153838737617,3473.435033784005,-5202.419076187448,-0.2263965675556104,-2.3247202436310914,1.2320893465327327
2748,3609,2014-01-27T08:02:10.358,1,-32735.20023899664,537.8233150621961,-2686.562175431362,0.03430600412888457,-1.9068775527838016,1.322790379872624,-30144.318010141087,488.9184363469045,-3582.706919096391,0.3073158113203125,-2.3595501819513824,1.3097075336962638
2749,3610,2014-01-27T08:23:22.203,1,-32391.793935684283,-1884.72145770878,-984.6421737416694,0.5076895936712097,-1.896690023388216,1.349544021921153,-29400.045701199902,-2506.109088152673,-1880.7436775938525,0.8682075831929806,-2.3401512698058218,1.360968425045978
2750,3611,2014-01-27T08:44:34.048,1,-31437.3694365781,-4270.933506082125,735.744970568232,0.9962596948945532,-1.849047786385163,1.351426080788371,-27921.322458822066,-5437.2318619629605,-132.5308280177396,1.4634569585851538,-2.257008019490786,1.381514079709796
2751,3612,2014-01-27T09:05:45.893,1,-29848.14824157875,-6569.773347618369,2440.920301982253,1.5072085208318382,-1.757967560262846,1.3247929597723622,-25659.378208767706,-8213.709492296457,1618.1710974832065,2.1011577110989705,-2.093455346643819,1.3632204442292712
2752,3613,2014-01-27T09:26:57.737,1,-27590.473076304126,-8719.82595282371,4090.70500767844,2.048930910848832,-1.6127941849177267,1.262846901217492,-22555.02615875362,-10716.943055757794,3313.6777304688057,2.7892954056950527,-1.8213875931633547,1.2917640303067692
2753,3614,2014-01-27T09:48:09.582,1,-24619.121395906768,-10641.77736869845,5633.322566108314,2.6312221581356345,-1.3953964731152342,1.1537042486051698,-18540.696712767494,-12781.295656877037,4871.785806932662,3.5320211463939044,-1.3931157145719943,1.1418082217985828
2754,3615,2014-01-27T10:09:21.427,1,-20875.71977279615,-12225.74128797192,6996.720168710488,3.26474079359581,-1.074513512615,0.9764342080605612,-13551.700048485018,-14160.424049231384,6166.330281507227,4.31717986356238,-0.7260304921153967,0.8673370921879355
2755,3616,2014-01-27T10:30:33.272,1,-16289.36612016867,-13307.91714048249,8072.330071401878,3.95738329930295,-0.5937769809146547,0.6924890918519817,-7568.239667569152,-14467.463283435947,6990.227504178009,5.074672430816334,0.32328521412926164,0.3830755200866065
2756,3617,2014-01-27T10:51:45.117,1,-10788.089779185959,-13623.91835708475,8681.868757782331,4.697864678340975,0.1551366268994591,0.2259018223909671,-759.8714698479176,-13082.769748969959,6989.73199767456,5.539343196305174,1.9741769035272725,-0.4587643322109041
2757,3618,2014-01-27T11:12:56.961,1,-4358.814398716118,-12709.227477387307,8503.980192894107,5.381468146299438,1.392562166113612,-0.5836968208509821,6068.145656700987,-9140.243359810402,5608.050962552025,4.90463944756943,4.307573025007397,-1.7906094160070354
2758,3619,2014-01-27T11:34:08.806,1,2664.727695032921,-9702.941468187508,6917.470104891237,5.455882874469848,3.521314180589192,-2.0552968509427334,10721.483642610405,-2289.3324430505177,2414.719683970476,2.0296341561432243,6.185803051094087,-3.1223825821668534
2759,3620,2014-01-27T11:55:20.651,1,8381.337431780206,-3402.03343491202,2951.906326970335,2.8093510720077948,6.295392262009036,-4.168510933837008,10881.168878934506,5522.102585845571,-1791.4660504518977,-1.6157676971597243,5.702095826860473,-3.261001708940601
2760,3621,2014-01-27T12:16:32.496,1,8449.689328364497,4859.567633521797,-2774.518795859206,-2.539763977622893,5.915210812544321,-4.282405785317332,7374.716199319792,11678.104993711253,-5504.938139704394,-3.5937590309791534,3.9325197023884857,-2.5209127205558817
2761,3622,2014-01-27T12:37:44.340,1,3473.168483664405,10736.69707633503,-7201.225894578009,-4.717030401008035,3.3635821669444246,-2.664290059108421,2319.362637966709,15609.124252804839,-8185.1553626769055,-4.202623256616,2.3160885969579246,-1.7133869190604232
2762,3623,2014-01-27T12:58:56.185,1,-2702.301874590196,13772.93444319158,-9740.347202398829,-4.831066402251036,1.556908905022558,-1.418401559399768,-3058.359582242582,17743.946563087546,-9929.279097902923,-4.189984918519125,1.1033524236498875,-1.0560255919059158
2763,3624,2014-01-27T13:20:08.030,1,-8603.653513720308,14988.71612626008,-10996.806181818609,-4.411449975219906,0.4404452329919674,-0.6141211642827872,-8232.388429201912,18551.04665365515,-10932.878905651572,-3.9191818802539014,0.21032046724329,-0.5432707756578804
2764,3625,2014-01-27T13:41:19.875,1,-13878.72446951434,15057.23473356775,-11413.09651783637,-3.8775828764148335,-0.2844049164278253,-0.07358542207735452,-12982.65955997808,18373.15047736952,-11357.143229234924,-3.538589955290098,-0.4590230660043702,-0.13947062158395682
2765,3626,2014-01-27T14:02:31.720,1,-18464.38991620547,14360.69558393945,-11250.009034242901,-3.3353509971652078,-0.7817045653847136,0.3096419292740311,-17213.940963515986,17449.4198043223,-11320.975131276946,-3.1093250688313465,-0.9712611885038076,0.18468088399052
2766,3627,2014-01-27T14:23:43.564,1,-22370.54356890351,13128.648138956001,-10667.51801261736,-2.810711229711284,-1.136680495948134,0.5928796822581294,-20882.947388532568,15950.368733665948,-10911.866482328944,-2.657030108460041,-1.3693077063144723,0.4495794168557714
2767,3628,2014-01-27T14:44:55.409,1,-25623.03175277305,11509.633751808391,-9770.508035387513,-2.307268185661893,-1.3959765785528842,0.8082371599361328,-23967.987793543198,14002.46218048489,-10195.865095868196,-2.192032196447487,-1.680677372370997,0.6689719857644477
2768,3629,2014-01-27T15:06:07.254,1,-28247.25755768041,9606.702138978018,-8632.271881475674,-1.822029907689466,-1.586560037458771,0.974631720333826,-26455.448859803208,11703.885732289675,-9224.617548893568,-1.717548351683855,-1.9230326089424683,0.8520567076536947
2769,3630,2014-01-27T15:27:19.099,1,-30263.36801628084,7496.101267390512,-7307.142602322162,-1.350125950045356,-1.724611408701731,1.103627240486321,-28333.289225892728,9134.787809046737,-8040.193331053375,-1.2331991617659628,-2.1074822253949788,1.0048814083541977
2770,3631,2014-01-27T15:48:30.944,1,-31684.960553660734,5237.89437258135,-5837.7704256348925,-0.8862442830491352,-1.819908770301021,1.202375430715958,-29587.58137289348,6364.311201211306,-6678.507911181965,-0.7365563704764385,-2.240444270036752,1.1311812783854671
2771,3632,2014-01-27T16:09:42.788,1,-32518.814397506118,2882.5223010779227,-4259.658359918039,-0.4249922232043815,-1.8780648643923288,1.275142460908511,-30200.389652223075,3455.8798097717013,-5171.949360631917,-0.22380698175081395,-2.324588468657645,1.2328156092689833
2772,3633,2014-01-27T16:30:54.633,1,-32764.797967587,475.301964970783,-2604.2786395343383,0.03912506172139291,-1.9016471016709096,1.3240870445190691,-30148.19238618884,471.72682209173036,-3551.654865507708,0.3100059100992097,-2.3591108135472663,1.30988971929833
2773,3634,2014-01-27T16:52:06.478,1,-32415.63708062977,-1940.0445401132056,-901.5077004495737,0.5118821547343269,-1.89062657460715,1.349583599043006,-29400.464785865213,-2522.539593071151,-1849.8255689699772,0.8709436890708742,-2.3393946210469663,1.3605670986368468
2774,3635,2014-01-27T17:13:18.323,1,-31456.401082040215,-4318.101708593245,818.124414701926,0.9995929127377696,-1.842317699138605,1.3501972370476207,-27918.267014980785,-5452.489161793299,-102.51905232061708,1.4661753838358125,-2.2559205445251806,1.380479977313742
2775,3636,2014-01-27T17:34:30.168,1,-29863.621222191767,-6608.064631336055,2520.925326931109,1.5094258886038785,-1.7507776903280132,1.322287021780913,-25652.91979438649,-8227.361730126713,1646.4338186734644,2.103777930388792,-2.092019393577505,1.361491751771652
2776,3637,2014-01-27T17:55:42.013,1,-27603.989358434723,-8748.822650462555,4166.710583714215,2.049737796210222,-1.605423817477932,1.259066135837968,-22545.35582058976,-10728.533484049345,3339.260544220051,2.791707467004804,-1.8195816776188158,1.2892635159182193
2777,3638,2014-01-27T18:16:53.857,1,-24632.68746267447,-10661.49326876605,5703.724055636279,2.6302745052433987,-1.388255718238269,1.1486816962517978,-18528.175268666022,-12790.338830686873,4893.648909477994,3.5340631428378617,-1.3909167079147793,1.1384418460021848
2778,3639,2014-01-27T18:38:05.702,1,-20891.81571773696,-12236.84533211269,7059.992717803641,3.2616424344540205,-1.068249417809773,0.9702742459823496,-13536.948666150136,-14166.408115845232,6183.306257070982,4.318594845086982,-0.7234223847605359,0.8630008363484931
2779,3640,2014-01-27T18:59:17.547,1,-16310.979425174619,-13312.160381448379,8127.175880302209,3.9517499290435336,-0.5894917887841632,0.6854662143016894,-7552.3081966660375,-14469.875193839449,7001.028622366449,5.075023531232954,0.3262795802144187,0.3776969472403058
2780,3641,2014-01-27T19:20:29.392,1,-10818.55398907167,-13624.956899431942,8727.554682801874,4.689637611096078,0.1554475690532185,0.21868554618114006,-744.555587611841,-13081.203092265254,6993.078810087281,5.5378657933089865,1.9773794196556944,-0.465046537148541
2781,3642,2014-01-27T19:41:41.237,1,-4400.7020309877835,-12714.21037090535,8541.108753584906,5.372350437099526,1.3852801787534388,-0.5895856445899287,6079.832312686458,-9134.79708084506,5603.268987760987,4.900239325806632,4.310270883190415,-1.7968194437272575
2782,3643,2014-01-27T20:02:53.081,1,2614.78637693957,-9724.380620136,6949.124312791561,5.455097784551238,3.502573248016011,-2.057909995148426,10725.594314927828,-2281.607130105989,2403.412921873822,2.0224237382007617,6.18641210663124,-3.1259271083416222
2783,3644,2014-01-27T20:24:04.926,1,8345.755849245694,-3447.538124186336,2978.5981339310774,2.8322585956545963,6.283616587154867,-4.177682872914226,10875.916356791247,5528.945102424826,-1804.607914603784,-1.6227244006360564,5.700280391136763,-3.2604403679259493
2784,3645,2014-01-27T20:45:16.771,1,8432.325786619142,4817.248781065102,-2769.0003533369877,-2.5427960153644102,5.924742385601357,-4.300378960203049,7361.8779454203295,11681.878126728929,-5515.581943136534,-3.5986617006309123,3.929731252941693,-2.517873446389641
2785,3646,2014-01-27T21:06:28.616,1,3438.7386574762104,10699.264466823199,-7208.162798333356,-4.734329531388446,3.3612653058798165,-2.665956826464013,2301.5311768046245,15609.247425468453,-8191.225683910057,-4.205646559144293,2.31322027338913,-1.7094066555835403
2786,3647,2014-01-27T21:27:40.461,1,-2755.754044593681,13728.272044743992,-9742.965889920124,-4.8429048278082885,1.549224786334531,-1.41141027089901,-3079.1047362531426,17740.545676770358,-9930.10880681168,-4.191607572863913,1.1007050517157286,-1.0518391177811282
2787,3648,2014-01-27T21:48:52.305,1,-8668.16605969581,14933.9007694873,-10988.44826601755,-4.417284466003458,0.4326245592035687,-0.6044483300349388,-8254.512754336794,18544.46903799316,-10928.43897159737,-3.9197702455422343,0.2079808834576046,-0.5392037726465969
2788,3649,2014-01-27T22:10:04.150,1,-13947.792799963272,14993.32226662675,-11392.068703763001,-3.879191528257768,-0.2907680392044508,-0.0635638175269625,-13005.016998988032,18363.80302764084,-11347.693244859614,-3.5383950244901223,-0.4610358880622604,-0.13567544510684085
2789,3650,2014-01-27T22:31:15.995,1,-18533.59231255951,14289.8393988862,-11216.536775471159,-3.334146513093594,-0.7862439856783102,0.3190960189323421,-17235.651921908167,17437.717758721683,-11306.914569117542,-3.108520903547561,-0.9729493346480532,0.18812680118319292
2790,3651,2014-01-27T22:52:27.840,1,-22436.95379460609,13053.180596112748,-10622.59959295136,-2.8076559828290333,-1.139407933624353,0.601384953872906,-20903.32008714872,15936.72050986664,-10893.669253762568,-2.655742123855127,-1.3706788161073056,0.4526323309574598
2791,3652,2014-01-27T23:13:39.685,1,-25684.74106570666,11431.78653543238,-9715.469305336635,-2.303023055388627,-1.3970153731768908,0.8156288718414989,-23986.46897304062,13987.266159521321,-10174.049882968346,-2.1903547989094747,-1.6817392590370641,0.6716033811874078
2792,3653,2014-01-27T23:34:51.529,1,-28303.06931748524,9528.528613021486,-8568.581127353544,-1.817068655560352,-1.5860595101890749,0.9808378047027734,-26471.59180095005,11687.53149250501,-9199.73478293911,-1.7155560052949228,-1.9237912701546207,0.8542442817441702
2793,3654,2014-01-27T23:56:03.374,1,-30312.60897089275,7419.464089993573,-7236.330560146491,-1.344807381065203,-1.722720284912762,1.10861617301052,-28346.73329614627,9117.658940974818,-8012.820627337372,-1.2309536173865037,-2.107941109901081,1.0066042443422645
2794,3655,2014-01-28T00:17:15.219,1,-31727.36542030194,5164.4713104232505,-5761.395499299403,-0.8808569397859176,-1.816768696961977,1.206132503741917,-29598.03926596016,6346.788739153642,-6649.250288519402,-0.7341117598637068,-2.2406039744904502,1.1324169060940206
2795,3656,2014-01-28T00:38:27.064,1,-32554.45634287437,2813.814787426114,-4179.293209297625,-0.4197837938156491,-1.87381215392455,1.277658744743566,-30207.640321383067,3438.345959390711,-5141.442606336797,-0.2212138226996798,-2.324446550931312,1.2335378787364388
2796,3657,2014-01-28T00:59:38.909,1,-32794.05040528885,412.6387594060511,-2521.506565518715,0.04392715146682903,-1.896418154168542,1.325354214312665,-30152.0787899357,454.56902167767373,-3520.571455750505,0.3126970399903817,-2.358661595064997,1.3100669224417067
2797,3658,2014-01-28T01:20:50.753,1,-32439.1584242355,-1995.512562619584,-817.9233049861716,0.5160547095780657,-1.884566359374367,1.349592071356269,-29400.89635138187,-2538.9248000874504,-1818.882740263122,0.8736782420647402,-2.3386289350950284,1.360160012215716
2798,3659,2014-01-28T01:42:02.598,1,-31475.138453556465,-4365.419741217991,900.9136512758142,1.002902854971455,-1.8355921883896529,1.348936713708654,-27915.22791453483,-5467.69095396267,-72.49008068842983,1.4688896073662925,-2.2548254445015115,1.3794395710556966
2799,3660,2014-01-28T02:03:14.443,1,-29878.8318182865,-6646.511991998231,2601.299988972166,1.511616384273319,-1.74359322361116,1.3197500185233908,-25646.485008258882,-8240.950451400538,1674.7057039850833,2.1063913402453083,-2.0905779565163733,1.359756503846233
2800,3661,2014-01-28T02:24:26.288,1,-27617.27960840976,-8777.983001973938,4243.047841181749,2.050514061238097,-1.598059368235619,1.255256699000463,-22535.719685604927,-10740.055624442974,3364.844404737476,2.7941103386364827,-1.8177733341564528,1.2867565791732152
2801,3662,2014-01-28T02:45:38.133,1,-24646.06955609238,-10681.379879066271,5774.423078092161,2.629291363427979,-1.381120134279802,1.143634653153421,-18515.70141572293,-12799.313499221504,4915.505427278416,3.536094198086404,-1.3887194759380137,1.1350697035369128
2802,3663,2014-01-28T03:06:49.977,1,-20907.77547120879,-12248.125992131421,7123.536229592185,3.2585033607549705,-1.061988562738579,0.9640971173090258,-13522.259667083666,-14172.329653196843,6200.269314142844,4.319998657652727,-0.7208215337028206,0.8586601434962782
2803,3664,2014-01-28T03:28:01.822,1,-16332.51487142137,-13316.581427119241,8182.277156131129,3.946065957785301,-0.5852052143061057,0.6784374230057572,-7536.452752378712,-14472.238193829431,7011.812632590672,5.075366508193189,0.3292603885748886,0.3723159464871069
2804,3665,2014-01-28T03:49:13.667,1,-10849.01571418509,-13626.16779110646,8773.49970780601,4.681340835855288,0.1557657204935393,0.2114827282387093,-729.3226555714124,-13079.608533828865,6996.40697097701,5.5363892856047086,1.9805645626531672,-0.4713295663590476
2805,3666,2014-01-28T04:10:25.512,1,-4442.699304137142,-12719.35623448691,8578.534420751743,5.363120054888812,1.378000137801991,-0.5954225663183932,6091.443828456559,-9129.342193536046,5598.466556756024,4.895851517917062,4.312960709239087,-1.8030337315598857
2806,3667,2014-01-28T04:31:37.357,1,2564.54839069973,-9746.02788288784,6981.19659601283,5.454138455693959,3.483718493753022,-2.0603626901966203,10729.639936015285,-2273.8715720572227,2392.075815672733,2.0152118778234542,6.187032174901918,-3.1294831123558557
2807,3668,2014-01-28T04:52:49.202,1,8309.842343253029,-3493.6176984633307,3006.033801907494,2.8554794179622838,6.271420994323977,-4.186559570900973,10870.580266834091,5535.806407760239,-1817.7894583205027,-1.629704218981788,5.6984660116625765,-3.2598813064411063
2808,3669,2014-01-28T05:14:01.046,1,8415.339299135934,4774.207183046353,-2762.6993116142135,-2.54541472363671,5.934491676737204,-4.3185723740287365,7348.930031797279,11685.65981655216,-5526.259160492182,-3.6035806087287527,3.926930492881273,-2.5148248746345447
2809,3670,2014-01-28T05:35:12.891,1,3404.8248995268896,10661.37844535313,-7214.54550099982,-4.751691417806533,3.35908468873584,-2.6677139254190085,2283.578743314122,15609.360523820644,-8197.313983951892,-4.208673594436791,2.3103382156672234,-1.705413495117218
2810,3671,2014-01-28T05:56:24.736,1,-2808.793045659162,13683.24769520873,-9745.064613072516,-4.854818902831898,1.541568213521705,-1.40440459150494,-3099.968785759919,17737.118405857407,-9930.93978350329,-4.193225639036869,1.0980474237451354,-1.0476402982802624
2811,3672,2014-01-28T06:17:36.581,1,-8732.340471554986,14878.73352792734,-10979.533750370609,-4.423162204453299,0.4247987381269966,-0.5947392549179111,-8276.746220965111,18537.854136284757,-10923.985526912482,-3.920349530235311,0.20563535777241868,-0.5351263364532816
2812,3673,2014-01-28T06:38:48.426,1,-14016.5625508573,14929.04407335393,-11370.43824649717,-3.8808209119266097,-0.2971458240418667,-0.05350786766266441,-13027.469807005044,18354.41280323284,-11338.217741609731,-3.538188976695069,-0.4630506743746631,-0.13187207849332144
2813,3674,2014-01-28T07:00:00.270,1,-18602.51323342425,14218.596977838259,-11182.42294546577,-3.332949390890576,-0.7908003565597176,0.3285765908845793,-17257.442826065264,17425.972237018592,-11292.819392848955,-3.1077051101855617,-0.9746360735030056,0.19157869410269635
2814,3675,2014-01-28T07:21:12.115,1,-22503.086482890107,12977.30525197315,-10577.01153565484,-2.804600245786484,-1.142152068971322,0.6099078794285098,-20923.757797712926,15923.03186493308,-10875.43102859496,-2.654442897858792,-1.3720458205856951,0.4556891929869008
2815,3676,2014-01-28T07:42:23.960,1,-25746.16912065125,11353.51099339424,-9659.743871710705,-2.298772951027061,-1.3980695842680702,0.8230298561404723,-24005.001152644698,13972.035888896673,-10152.189782774918,-2.1886671800249795,-1.6827948879779284,0.6742368682281003
2816,3677,2014-01-28T08:03:35.805,1,-28358.59182397667,9449.908240635405,-8504.196780621132,-1.812100114317019,-1.5855726700132502,0.9870456186228947,-26487.77341633421,11671.151573577896,-9174.805482365486,-1.7135548925956319,-1.9245420155018649,0.8564322674549021
2817,3678,2014-01-28T08:24:47.650,1,-30361.550704867997,7342.363921375887,-7164.827066892428,-1.3394806187408,-1.7208408002339008,1.113600135611528,-28360.20586194163,9100.514764580032,-7985.401760200741,-1.228701090312401,-2.108390867648736,1.008325977379768
2818,3679,2014-01-28T08:45:59.494,1,-31769.460647258216,5090.571865321516,-5684.339257948646,-0.8754615494251694,-1.8136379884277969,1.2098787275193992,-29608.517984040787,6329.262591586778,-6619.948683915978,-0.7316622183749463,-2.24075376445092,1.1336500730527979
2819,3680,2014-01-28T09:07:11.339,1,-32589.778955499936,2744.620547337032,-4098.263872613433,-0.4145682968020021,-1.8695663045949047,1.280159067152785,-30214.90696025524,3420.8207685702564,-5110.895663568038,-0.2186180199953532,-2.324294355002959,1.2342564843182169
2820,3681,2014-01-28T09:28:23.184,1,-32822.97552819306,349.48184123759864,-2438.093473074518,0.0487346077828882,-1.8911932811369896,1.3266010345059958,-30155.97939144853,437.43230737624657,-3489.453010815097,0.31538832545033685,-2.3582021881820587,1.3102394231254155
2821,3682,2014-01-28T09:49:35.029,1,-32462.3470834219,-2051.477501378868,-733.7261981619853,0.5202302239646576,-1.878507059830551,1.3495765154891508,-29401.34376676868,-2555.2766369778146,-1787.9113859795236,0.8764102036656672,-2.33785366922381,1.3597473643986793
2822,3683,2014-01-28T10:10:46.874,1,-31493.541314065264,-4413.2335654097415,984.283069973636,1.006212574258568,-1.8288639392221808,1.3476492233827642,-27912.20991119723,-5482.8484235926235,-42.439926054803855,1.4715983412035611,-2.253722003506891,1.3783929774940171
2823,3684,2014-01-28T10:31:58.718,1,-29893.71065527259,-6685.449100967102,2682.219175996057,1.5138025696883248,-1.736401781114497,1.317184002110553,-25640.080321149668,-8254.48602097495,1702.9908782944574,2.1089962508463502,-2.089130220907873,1.3580147486414982
2824,3685,2014-01-28T10:53:10.563,1,-27630.24678788305,-8807.621144100409,4319.892001146425,2.0512807055027897,-1.590682852436738,1.2514172599260829,-22526.126660732363,-10751.518917751731,3390.4334618224107,2.796501692217985,-1.8159618270115567,1.2842432559577517
2825,3686,2014-01-28T11:14:22.408,1,-24659.14536006865,-10701.72482374128,5845.590729604246,2.6282912211873466,-1.373966009946787,1.138557862583507,-18503.287458029517,-12808.228484105915,4937.3595969520175,3.538111088877227,-1.3865237170282596,1.1316919596703554
2826,3687,2014-01-28T11:35:34.253,1,-20923.45653255071,-12259.83666324081,7187.511880266303,3.255336986389048,-1.055701189452337,0.9578926016576832,-13507.650204192783,-14178.197790490569,6217.224086138119,4.321386940515661,-0.7182288207622791,0.8543156470276763
2827,3688,2014-01-28T11:56:46.098,1,-16353.815985248113,-13321.39245949177,8237.77870002792,3.940338253694446,-0.5808819337926625,0.6713866205361552,-7520.696553910162,-14474.564069561944,7022.5856039652535,5.075696102089638,0.3322241406387797,0.3669343435810047
2828,3689,2014-01-28T12:17:57.942,1,-10879.31674010783,-13627.715085777627,8819.823346996569,4.672969418899251,0.1561309272625543,0.2042694620526778,-714.2013988835539,-13078.005052274073,6999.726266104561,5.534909740391463,1.983723977291976,-0.4776091003864265
2829,3690,2014-01-28T12:39:09.787,1,-4484.665802839071,-12724.77808631919,8616.340424902515,5.353751784890281,1.370761308714237,-0.6012412219782955,6102.951193543908,-9123.912161480948,5593.661198337849,4.8914812452001915,4.31562878013123,-1.8092445906874584
2830,3691,2014-01-28T13:00:21.632,1,2514.100545747656,-9767.957333568189,7013.723858504886,5.452943087004856,3.4647669990114647,-2.062691514450401,10733.60827925072,-2266.174794993471,2380.735320891881,2.008019282239626,6.187656891072854,-3.133045836721812
2831,3692,2014-01-28T13:21:33.477,1,8273.59809005366,-3540.3840517854887,3034.245435677278,2.878994831046444,6.258713002709366,-4.195085144828074,10865.174416253987,5542.639674574161,-1830.9834572953328,-1.636690733783291,5.696660935510438,-3.259328377769197
2832,3693,2014-01-28T13:42:45.322,1,8398.891853773484,4730.265364664035,-2755.508915130459,-2.547415475862338,5.9445037472757365,-4.336979893982654,7335.8991889584495,11689.416041541008,-5536.949482194626,-3.608511106975274,3.924127330911092,-2.511772926147776
2833,3694,2014-01-28T14:03:57.166,1,3371.7828143743677,10622.98384178277,-7220.317137050783,-4.769019268820794,3.357153956346026,-2.6696221897880803,2265.533866466545,15609.440220859895,-8203.406707364771,-4.211705506568626,2.307449187860519,-1.7014120887838626
2834,3695,2014-01-28T14:25:09.011,1,-2860.985436263437,13637.943092510539,-9746.664654279257,-4.8667741440859675,1.534038665635779,-1.397443501043056,-3120.9259870995147,17733.64815273562,-9931.763324413365,-4.19484221373326,1.0953834704063556,-1.0434322736333042
2835,3696,2014-01-28T14:46:20.856,1,-8795.719989962894,14823.412498372158,-10970.15388395266,-4.429077993142863,0.4170518304249592,-0.5850449663109166,-8299.067044247287,18531.189096061196,-10919.513008621348,-3.920923229457137,0.2032859482499461,-0.5310404729946374
2836,3697,2014-01-28T15:07:32.701,1,-14084.58240636458,14864.696883034141,-11348.35659354294,-3.882483575813101,-0.3034669114906838,-0.04346133315304584,-13050.000399569662,18344.968813315387,-11328.713117020183,-3.53797511395378,-0.4650665601024527,-0.12806172097777635
2837,3698,2014-01-28T15:28:44.546,1,-18670.72543547415,14147.34854705426,-11147.870368277949,-3.3317841523233254,-0.7953134982344688,0.3380464967032473,-17279.300282737648,17414.17280135267,-11278.687094984823,-3.106880556928864,-0.9763213053096516,0.195035945087587
2838,3699,2014-01-28T15:49:56.390,1,-22568.551363194038,12901.472312911492,-10530.99998609077,-2.801577182647916,-1.144862893674177,0.6184174079932903,-20944.250045144545,15909.292439336497,-10857.149866910097,-2.6531349051623216,-1.3734089912100251,0.4587497342117087
